ID,1Y,2Y,3Y,4Y,5Y,7Y,10Y,15Y,20Y,25Y
2008-12-31,1.850288,2.135570,2.434320,2.699029,2.923771,3.270207,3.601219,3.845773,3.883634,3.822397
2008-12-30,1.844579,2.139952,2.437146,2.699363,2.922644,3.268685,3.601130,3.847234,3.884940,3.822716
2008-12-29,1.818653,2.132258,2.434718,2.696169,2.917155,3.259413,3.589542,3.835225,3.873369,3.811580
2008-12-24,1.872104,2.156863,2.447199,2.705484,2.926366,3.269561,3.599857,3.845328,3.884116,3.823495
2008-12-23,1.866808,2.164336,2.451108,2.705411,2.924321,3.267588,3.600525,3.848113,3.886036,3.823223
2008-12-22,1.875102,2.163897,2.456679,2.714915,2.934477,3.274093,3.599548,3.839094,3.873647,3.809748
2008-12-19,1.898443,2.178771,2.469265,2.728170,2.949259,3.291676,3.619553,3.860913,3.896422,3.833206
2008-12-18,1.924357,2.232010,2.536942,2.794025,3.006424,3.328403,3.632056,3.849348,3.872141,3.801671
2008-12-17,1.937635,2.259259,2.571250,2.826039,3.033404,3.346963,3.647483,3.876331,3.918376,3.867644
2008-12-16,2.066936,2.431902,2.732318,2.968340,3.160874,3.456853,3.748173,3.980676,4.034279,3.996611
2008-12-15,2.104512,2.466323,2.763931,3.000353,3.195091,3.497625,3.799835,4.048609,4.115367,4.088514
2008-12-12,2.086501,2.455492,2.753702,2.983275,3.168585,3.452320,3.733437,3.965152,4.028133,4.003430
2008-12-11,2.106164,2.492642,2.792027,3.018198,3.199240,3.474752,3.746125,3.967984,4.026278,3.999695
2008-12-10,2.129562,2.539024,2.832504,3.049452,3.222061,3.483970,3.741507,3.951787,4.006476,3.980152
2008-12-09,2.170693,2.556855,2.836757,3.046067,3.213463,3.467439,3.714561,3.908168,3.947366,3.907148
2008-12-08,2.110702,2.464990,2.744888,2.958610,3.129725,3.387396,3.632553,3.811721,3.831230,3.770579
2008-12-05,2.056937,2.390103,2.675612,2.896454,3.072323,3.334143,3.578932,3.752295,3.766417,3.703015
2008-12-04,1.973978,2.296260,2.598861,2.835958,3.022080,3.290187,3.524495,3.659708,3.630146,3.525246
2008-12-03,2.015963,2.304976,2.621154,2.874629,3.062487,3.302098,3.488272,3.631244,3.701036,3.741749
2008-12-02,2.095972,2.341353,2.608340,2.846276,3.043087,3.327025,3.574547,3.774192,3.871967,3.928697
2008-12-01,2.110370,2.340920,2.601154,2.840367,3.043460,3.345047,3.615884,3.837978,3.946994,4.010111
2008-11-28,2.103684,2.374004,2.664144,2.921084,3.132643,3.436254,3.699271,3.910369,4.013435,4.073074
2008-11-27,2.161461,2.431429,2.715712,2.968565,3.178581,3.483573,3.751187,3.967421,4.073051,4.134102
2008-11-26,2.173123,2.419216,2.695589,2.947779,3.160203,3.472302,3.748869,3.973419,4.083173,4.146570
2008-11-25,2.211945,2.430529,2.693737,2.943675,3.160359,3.488283,3.787532,4.034495,4.155477,4.225201
2008-11-24,2.167483,2.348626,2.619835,2.890732,3.129230,3.491426,3.820521,4.090424,4.222150,4.297878
2008-11-21,2.156654,2.355852,2.622216,2.885881,3.120147,3.482650,3.820302,4.102009,4.240078,4.319394
2008-11-20,2.142981,2.320369,2.585897,2.856042,3.098489,3.475514,3.827306,4.120707,4.264363,4.346798
2008-11-19,2.280553,2.444743,2.689114,2.943683,3.177866,3.553081,3.914804,4.222792,4.374236,4.460930
2008-11-18,2.341169,2.487340,2.713054,2.965213,3.205957,3.598357,3.975018,4.290779,4.444754,4.532681
2008-11-17,2.340986,2.504208,2.744312,2.995584,3.229274,3.610651,3.987551,4.314569,4.476152,4.568433
2008-11-14,2.414338,2.562959,2.790626,3.032476,3.259586,3.633945,4.007911,4.334901,4.496892,4.589399
2008-11-13,2.386601,2.498882,2.726355,2.987317,3.235717,3.636025,4.014671,4.328962,4.481748,4.568938
2008-11-12,2.404539,2.540141,2.780913,3.041277,3.282115,3.662916,4.018815,4.313087,4.456249,4.538088
2008-11-11,2.623101,2.612236,2.794065,3.052057,3.303209,3.696428,4.049656,4.332905,4.469684,4.547892
2008-11-10,2.732836,2.649830,2.837120,3.103524,3.355040,3.735184,4.065686,4.326891,4.452912,4.525093
2008-11-07,2.744140,2.648411,2.832503,3.100270,3.354646,3.740598,4.076994,4.343021,4.471312,4.544748
2008-11-06,2.760648,2.729390,2.925876,3.191066,3.439825,3.815977,4.143862,4.403339,4.528456,4.600034
2008-11-05,2.923645,2.739573,2.956062,3.249590,3.508682,3.874140,4.174086,4.406148,4.517946,4.582038
2008-11-04,2.908555,2.718191,2.977447,3.290642,3.550833,3.900313,4.177800,4.390742,4.493438,4.552413
2008-11-03,2.916264,2.739784,3.000383,3.311860,3.570235,3.917220,4.192783,4.404266,4.506253,4.564812
2008-10-31,2.867749,2.680680,2.956476,3.278114,3.540765,3.889014,4.163341,4.373527,4.474934,4.533199
2008-10-30,2.919540,2.719287,2.963550,3.266685,3.521164,3.865519,4.140229,4.351339,4.453215,4.511761
2008-10-29,2.898300,2.681259,2.949725,3.266202,3.521742,3.856240,4.117494,4.317436,4.414025,4.469611
2008-10-28,2.868572,2.650516,2.930353,3.249136,3.502969,3.832257,4.088252,4.284085,4.378755,4.433281
2008-10-27,2.899180,2.707035,2.968646,3.266449,3.505068,3.816646,4.059983,4.246432,4.336659,4.388685
2008-10-24,2.931250,2.777071,3.036466,3.316102,3.535316,3.817547,4.036436,4.204139,4.285430,4.332388
2008-10-23,2.972602,2.834071,3.064360,3.331898,3.551748,3.845425,4.078240,4.257283,4.343958,4.393944
2008-10-22,3.013985,2.857251,3.078388,3.350718,3.580878,3.894920,4.147154,4.341522,4.435436,4.489469
2008-10-21,3.127369,2.950990,3.186454,3.465715,3.695034,4.000260,4.241361,4.426357,4.515690,4.567050
2008-10-20,3.118323,2.982054,3.254690,3.543138,3.768345,4.057764,4.281935,4.453364,4.536193,4.583839
2008-10-17,3.106208,2.917152,3.206114,3.513130,3.744284,4.030795,4.248195,4.413980,4.494155,4.540326
2008-10-16,3.082266,3.112821,3.346316,3.597674,3.813300,4.120603,4.378357,4.579931,4.677143,4.732815
2008-10-15,3.146172,3.204939,3.458865,3.707488,3.907685,4.177307,4.394014,4.561347,4.642149,4.688551
2008-10-14,3.119316,3.178848,3.532400,3.797781,3.972744,4.176463,4.328238,4.444152,4.500381,4.532849
2008-10-13,3.114198,3.091059,3.444035,3.729474,3.922629,4.149798,4.319356,4.448753,4.511466,4.547644
2008-10-10,3.124135,2.986106,3.331788,3.610984,3.799057,4.019956,4.184858,4.310822,4.371977,4.407340
2008-10-09,3.170303,3.050538,3.384870,3.638850,3.805113,3.998076,4.141809,4.251728,4.305181,4.336145
2008-10-08,3.202258,3.085598,3.379101,3.600674,3.745032,3.912304,4.036959,4.132421,4.178941,4.205957
2008-10-07,3.202258,3.085598,3.379101,3.600674,3.745032,3.912304,4.036959,4.132421,4.178941,4.205957
2008-10-06,3.322496,3.142683,3.294952,3.490873,3.658649,3.889652,4.076449,4.221037,4.291210,4.331777
2008-10-03,3.404011,3.301697,3.443344,3.619096,3.771087,3.982592,4.153676,4.285131,4.348763,4.385536
2008-10-02,3.539473,3.472314,3.567262,3.705107,3.839966,4.054503,4.252191,4.414049,4.493048,4.538521
2008-10-01,3.591475,3.573752,3.658302,3.774875,3.892289,4.089655,4.284689,4.452335,4.535292,4.583044
2008-09-30,3.603122,3.592306,3.659855,3.759670,3.867369,4.064984,4.282269,4.485870,4.590113,4.650259
2008-09-29,3.749536,3.658102,3.686894,3.771629,3.877097,4.086205,4.327222,4.557352,4.675315,4.743120
2008-09-26,3.871213,3.840269,3.870922,3.935000,4.014561,4.180814,4.390869,4.612094,4.732173,4.802190
2008-09-25,3.966967,3.938077,3.961419,4.014989,4.083846,4.232406,4.426468,4.636644,4.752470,4.820297
2008-09-24,3.984769,3.932545,3.940709,3.985216,4.049384,4.196498,4.396578,4.618435,4.741929,4.814382
2008-09-23,4.079003,4.043560,4.047120,4.080127,4.132451,4.263043,4.455787,4.683220,4.813723,4.890792
2008-09-22,4.140020,4.112073,4.110701,4.135134,4.179063,4.297851,4.484136,4.712518,4.845787,4.924779
2008-09-19,4.101936,4.012115,3.996355,4.025126,4.078849,4.214995,4.412064,4.640811,4.771902,4.849578
2008-09-18,4.011584,3.872955,3.834797,3.857810,3.915281,4.070070,4.294863,4.547940,4.688384,4.770473
2008-09-17,4.006452,3.842859,3.800322,3.825817,3.886525,4.042734,4.258159,4.489828,4.615364,4.688450
2008-09-16,3.941833,3.758426,3.709699,3.735315,3.798735,3.961890,4.185276,4.423693,4.552434,4.627373
2008-09-15,4.031046,3.836727,3.768480,3.778611,3.833072,3.993053,4.226115,4.479842,4.616615,4.695884
2008-09-12,4.146950,4.006047,3.943550,3.940866,3.976914,4.101638,4.298264,4.520918,4.642702,4.713551
2008-09-11,4.131667,3.960473,3.876374,3.861856,3.893172,4.019147,4.223869,4.455483,4.581530,4.654763
2008-09-10,4.163060,4.016822,3.940607,3.927844,3.958134,4.077538,4.267618,4.477631,4.590364,4.655717
2008-09-09,4.186470,4.036161,3.951135,3.934468,3.964833,4.087889,4.280052,4.486467,4.595555,4.658599
2008-09-08,4.184937,4.033481,3.945422,3.924539,3.950657,4.067311,4.255212,4.460384,4.569563,4.632763
2008-09-05,4.156129,3.980724,3.878751,3.849311,3.870539,3.984759,4.177732,4.393874,4.510194,4.577692
2008-09-04,4.205379,4.079932,4.000636,3.980528,4.003905,4.112074,4.288427,4.481810,4.584815,4.644469
2008-09-03,4.201614,4.101130,4.044575,4.034823,4.059070,4.157030,4.317088,4.497567,4.595420,4.652343
2008-09-02,4.204586,4.127097,4.085332,4.083090,4.109659,4.203930,4.352623,4.518188,4.607610,4.659626
2008-09-01,4.165088,4.055268,4.001642,3.996908,4.024735,4.123642,4.276475,4.443396,4.532759,4.584699
2008-08-29,4.206183,4.142080,4.104316,4.097944,4.116115,4.191860,4.322392,4.477780,4.564721,4.615770
2008-08-28,4.233365,4.189469,4.150259,4.136902,4.148521,4.217585,4.349421,4.513516,4.606805,4.661704
2008-08-27,4.202760,4.127482,4.076137,4.064154,4.084621,4.178178,4.340944,4.532464,4.638399,4.700225
2008-08-26,4.139110,4.012446,3.946260,3.935047,3.962081,4.071108,4.250027,4.453755,4.564962,4.629717
2008-08-25,4.180632,4.074404,4.013670,4.000386,4.021972,4.117760,4.280248,4.468207,4.571441,4.631667
2008-08-22,4.220890,4.150663,4.109321,4.101969,4.121505,4.204990,4.352084,4.531135,4.632617,4.692299
2008-08-21,4.197839,4.102618,4.049217,4.039027,4.061157,4.156005,4.319480,4.513634,4.622042,4.685500
2008-08-20,4.145229,4.008055,3.938977,3.927921,3.956021,4.066879,4.246238,4.448410,4.558249,4.622153
2008-08-19,4.120998,3.974465,3.904956,3.898075,3.932093,4.054497,4.245350,4.455970,4.569309,4.635082
2008-08-18,4.162531,4.036800,3.969925,3.960396,3.990490,4.104761,4.284557,4.481779,4.587303,4.648480
2008-08-15,4.177838,4.066450,4.005034,3.997503,4.028100,4.141497,4.318496,4.511558,4.614543,4.674201
2008-08-14,4.186404,4.055584,3.999272,3.998964,4.034072,4.150114,4.327376,4.522902,4.628416,4.689704
2008-08-13,4.191217,4.071241,4.015472,4.014053,4.048397,4.163869,4.339780,4.531519,4.634113,4.693586
2008-08-12,4.207796,4.102890,4.046596,4.039246,4.066633,4.170663,4.337171,4.523191,4.623686,4.682070
2008-08-11,4.218136,4.131630,4.083382,4.080045,4.109867,4.217108,4.386788,4.575733,4.677651,4.736792
2008-08-08,4.199657,4.105742,4.054400,4.050159,4.080201,4.189265,4.362234,4.555126,4.659271,4.719719
2008-08-07,4.222435,4.144313,4.091733,4.086161,4.116127,4.223738,4.386477,4.558254,4.648349,4.700403
2008-08-06,4.319621,4.286260,4.241014,4.226729,4.242220,4.319824,4.449272,4.591101,4.666326,4.709910
2008-08-05,4.320634,4.286274,4.239909,4.225639,4.241514,4.318917,4.445319,4.581381,4.652981,4.694429
2008-08-04,4.324044,4.302766,4.265934,4.256071,4.272870,4.347737,4.469095,4.600233,4.669416,4.709484
2008-08-01,4.327184,4.315841,4.280244,4.268815,4.283668,4.356127,4.477227,4.610152,4.680682,4.721558
2008-07-31,4.317549,4.321431,4.300626,4.298374,4.317493,4.390327,4.506132,4.631787,4.698323,4.736882
2008-07-30,4.329038,4.358290,4.356542,4.362484,4.382489,4.449030,4.556188,4.677308,4.742931,4.781122
2008-07-29,4.352613,4.386285,4.392587,4.404089,4.426991,4.495426,4.604186,4.729411,4.798231,4.838391
2008-07-28,4.362393,4.401279,4.417474,4.436694,4.463905,4.533369,4.636163,4.751579,4.814629,4.851408
2008-07-25,4.387425,4.449838,4.472051,4.489380,4.511686,4.570378,4.661943,4.768786,4.828131,4.862874
2008-07-24,4.383297,4.464988,4.496656,4.517197,4.539124,4.592588,4.675094,4.772215,4.826513,4.858369
2008-07-23,4.461421,4.596198,4.634438,4.645697,4.654920,4.687426,4.753779,4.842016,4.893223,4.923441
2008-07-22,4.454286,4.570475,4.599836,4.608077,4.617412,4.653505,4.725318,4.818204,4.871403,4.902702
2008-07-21,4.484218,4.617566,4.645141,4.645712,4.646697,4.669845,4.731767,4.819209,4.870604,4.900991
2008-07-18,4.402793,4.505784,4.534934,4.543576,4.552141,4.586719,4.663877,4.776224,4.845523,4.887202
2008-07-17,4.334668,4.404555,4.423695,4.431874,4.443552,4.486531,4.574396,4.698366,4.774486,4.820318
2008-07-16,4.312973,4.362546,4.368909,4.371126,4.381701,4.430048,4.530272,4.668671,4.752273,4.802314
2008-07-15,4.297298,4.328262,4.321886,4.317536,4.326109,4.377607,4.486653,4.634837,4.723117,4.775703
2008-07-14,4.345469,4.400192,4.402146,4.396565,4.399074,4.435097,4.527526,4.666412,4.753364,4.805940
2008-07-11,4.362870,4.412122,4.411295,4.403234,4.403023,4.433297,4.518615,4.651127,4.735331,4.786500
2008-07-10,4.382898,4.435714,4.426346,4.411249,4.407811,4.438510,4.525850,4.652708,4.729203,4.774837
2008-07-09,4.396991,4.461183,4.451915,4.434275,4.428451,4.456679,4.543612,4.671129,4.747968,4.793762
2008-07-08,4.376993,4.432200,4.423577,4.412797,4.416278,4.461686,4.562507,4.694237,4.769836,4.814324
2008-07-07,4.381254,4.437905,4.427727,4.416176,4.419940,4.467143,4.569696,4.701131,4.775751,4.819539
2008-07-04,4.411279,4.477932,4.476968,4.475068,4.487465,4.545454,4.650078,4.772747,4.839718,4.878669
2008-07-03,4.445474,4.518143,4.525390,4.532533,4.551440,4.610807,4.699120,4.790908,4.838557,4.866077
2008-07-02,4.521451,4.649712,4.673255,4.670404,4.668293,4.685808,4.740571,4.819861,4.866602,4.894243
2008-07-01,4.486608,4.580631,4.582622,4.570698,4.567940,4.595558,4.669152,4.767958,4.824482,4.857686
2008-06-30,4.500090,4.624138,4.641525,4.635745,4.634023,4.657846,4.724480,4.817046,4.870792,4.902458
2008-06-27,4.423507,4.504367,4.508252,4.504104,4.510851,4.556515,4.649960,4.767251,4.833200,4.871805
2008-06-26,4.455342,4.543982,4.552196,4.550314,4.556916,4.595429,4.669400,4.757195,4.805084,4.832974
2008-06-25,4.469427,4.588470,4.607663,4.608970,4.615010,4.647040,4.707489,4.777549,4.815220,4.837111
2008-06-24,4.444409,4.545355,4.563312,4.572457,4.588058,4.632720,4.695684,4.758425,4.790472,4.808984
2008-06-23,4.463287,4.588272,4.607474,4.607726,4.611562,4.635242,4.678928,4.727081,4.752332,4.766975
2008-06-20,4.487475,4.626442,4.648649,4.647698,4.648654,4.665292,4.699731,4.738463,4.758793,4.770584
2008-06-19,4.514927,4.695606,4.736100,4.739020,4.736249,4.737728,4.750675,4.768243,4.777758,4.783292
2008-06-18,4.488871,4.640316,4.666058,4.666445,4.667887,4.683863,4.715463,4.750074,4.768061,4.778482
2008-06-17,4.501299,4.649685,4.675319,4.674413,4.675045,4.694193,4.737947,4.790695,4.819171,4.835728
2008-06-16,4.544587,4.717083,4.742766,4.736619,4.731743,4.742058,4.776643,4.820256,4.843842,4.857548
2008-06-13,4.466974,4.608462,4.629822,4.632258,4.641016,4.679783,4.746327,4.818934,4.857034,4.879076
2008-06-12,4.450597,4.578656,4.585875,4.581570,4.589824,4.636704,4.718895,4.808665,4.855786,4.883027
2008-06-11,4.438255,4.540413,4.530213,4.518997,4.526539,4.578101,4.666907,4.761597,4.810839,4.839280
2008-06-10,4.484132,4.595651,4.573800,4.549471,4.545876,4.580446,4.651833,4.729926,4.770607,4.794133
2008-06-09,4.540106,4.660381,4.615078,4.565053,4.540964,4.550641,4.607127,4.678083,4.716234,4.738398
2008-06-06,4.506487,4.592466,4.529267,4.472834,4.449585,4.471299,4.550692,4.648704,4.701701,4.732508
2008-06-05,4.396850,4.505618,4.462451,4.417028,4.401664,4.443125,4.562920,4.718936,4.806797,4.858144
2008-06-04,4.203024,4.274236,4.251730,4.238626,4.253115,4.337172,4.489088,4.664278,4.759219,4.814292
2008-06-03,4.239593,4.330177,4.310510,4.294840,4.305760,4.384712,4.534749,4.711947,4.808896,4.865198
2008-06-02,4.184411,4.253454,4.236582,4.227956,4.244543,4.328171,4.475943,4.645409,4.737112,4.790323
2008-05-30,4.201894,4.285994,4.271421,4.260603,4.273775,4.351017,4.492630,4.657331,4.746877,4.798885
2008-05-29,4.202331,4.311528,4.312031,4.307331,4.321810,4.397938,4.540439,4.711270,4.805641,4.860586
2008-05-28,4.151598,4.228072,4.218892,4.212079,4.226811,4.304992,4.450726,4.625513,4.722243,4.778642
2008-05-27,4.139448,4.200702,4.181767,4.169591,4.181770,4.258876,4.405768,4.582384,4.680130,4.737143
2008-05-26,4.150395,4.208408,4.183550,4.166005,4.174115,4.246531,4.391205,4.567832,4.666108,4.723502
2008-05-23,4.152332,4.210243,4.181726,4.159017,4.162145,4.227879,4.370156,4.549979,4.651552,4.711080
2008-05-22,4.135004,4.189162,4.169520,4.158352,4.171922,4.251903,4.402778,4.584264,4.684852,4.743531
2008-05-21,4.086226,4.125986,4.112115,4.109509,4.129994,4.217991,4.373623,4.558113,4.660153,4.719686
2008-05-20,4.025218,4.040356,4.022986,4.024316,4.050659,4.149269,4.314687,4.506361,4.611564,4.672874
2008-05-19,4.010126,4.025403,4.011523,4.016575,4.046008,4.148740,4.317193,4.510863,4.616916,4.678688
2008-05-16,4.014131,4.039445,4.027325,4.030496,4.056993,4.154847,4.320715,4.515546,4.623309,4.686210
2008-05-15,4.011558,4.024303,4.006956,4.014049,4.049321,4.166043,4.348534,4.550374,4.658754,4.721555
2008-05-14,3.962312,3.955744,3.937732,3.947464,3.985010,4.104408,4.289800,4.496164,4.607605,4.672300
2008-05-13,3.931139,3.893834,3.866366,3.879376,3.924803,4.057880,4.248462,4.447255,4.551427,4.611625
2008-05-12,3.874152,3.798527,3.764008,3.782152,3.835757,3.981974,4.180125,4.379348,4.482272,4.541677
2008-05-09,3.855098,3.747880,3.707253,3.735364,3.803333,3.971204,4.178797,4.374126,4.472546,4.529193
2008-05-08,3.880602,3.810445,3.788945,3.821971,3.887790,4.046170,4.243020,4.430221,4.524943,4.579471
2008-05-07,3.888357,3.848102,3.848360,3.890656,3.958390,4.114091,4.308615,4.497368,4.593769,4.649274
2008-05-06,3.872787,3.818207,3.808967,3.844434,3.907464,4.058610,4.252750,4.444397,4.542947,4.599776
2008-05-05,3.924260,3.903275,3.900664,3.930581,3.984116,4.117616,4.296986,4.480283,4.575906,4.631167
2008-05-02,3.913228,3.913286,3.925179,3.960434,4.014009,4.144292,4.325116,4.519639,4.624108,4.684773
2008-04-30,3.897605,3.863635,3.858317,3.889320,3.945553,4.086354,4.277042,4.473884,4.577112,4.636783
2008-04-29,3.893010,3.869318,3.871739,3.907187,3.966137,4.111665,4.311389,4.522236,4.634170,4.698938
2008-04-28,3.920341,3.912103,3.916441,3.949535,4.005524,4.147246,4.346230,4.559500,4.673395,4.739325
2008-04-25,3.937936,3.926762,3.918934,3.940246,3.987287,4.118993,4.313449,4.526356,4.640840,4.707210
2008-04-24,3.937136,3.924826,3.915466,3.936652,3.984351,4.117081,4.310043,4.517776,4.628475,4.692555
2008-04-23,3.948028,3.941646,3.925786,3.937176,3.975647,4.095679,4.281323,4.488143,4.599935,4.664851
2008-04-22,4.009078,4.010410,3.983246,3.981899,4.010515,4.119324,4.298800,4.502647,4.613293,4.677571
2008-04-21,3.874563,3.864392,3.886651,3.928836,3.982313,4.101625,4.271368,4.480873,4.610757,4.691340
2008-04-18,3.886784,3.883730,3.908194,3.949878,4.001538,4.116298,4.281258,4.489607,4.621916,4.705169
2008-04-17,3.808627,3.762297,3.774854,3.821324,3.885564,4.030422,4.228346,4.454280,4.584426,4.662192
2008-04-16,3.779839,3.699603,3.694968,3.733975,3.796196,3.944057,4.149736,4.383613,4.517073,4.596452
2008-04-15,3.759297,3.663298,3.653376,3.692256,3.756538,3.909604,4.119869,4.354182,4.485782,4.563591
2008-04-14,3.722181,3.605929,3.590418,3.630796,3.699498,3.862584,4.082870,4.322705,4.455125,4.532952
2008-04-11,3.697414,3.576569,3.559329,3.599343,3.668247,3.832036,4.052765,4.292157,4.423987,4.501431
2008-04-10,3.715581,3.607719,3.598687,3.643705,3.715486,3.881378,4.101476,4.338200,4.468067,4.544253
2008-04-09,3.736229,3.656171,3.663271,3.716746,3.792056,3.957072,4.169041,4.392908,4.514762,4.586120
2008-04-08,3.751534,3.672792,3.674388,3.720490,3.788890,3.944410,4.151931,4.379159,4.505740,4.580430
2008-04-07,3.748042,3.673953,3.676311,3.721282,3.787788,3.939320,4.142648,4.366968,4.492674,4.567040
2008-04-04,3.719722,3.622791,3.614281,3.655450,3.722156,3.879332,4.093363,4.330234,4.462784,4.541090
